AADFYear,CP,Estimation_method,Estimation_method_detailed,Region,LocalAuthority,Road,RoadCategory,Easting,Northing,StartJunction,EndJunction,LinkLength_km,LinkLength_miles,PedalCycles,Motorcycles,CarsTaxis,BusesCoaches,LightGoodsVehicles,V2AxleRigidHGV,V3AxleRigidHGV,V4or5AxleRigidHGV,V3or4AxleArticHGV,V5AxleArticHGV,V6orMoreAxleArticHGV,AllHGVs,AllMotorVehicles
2015,73554,Counted,Dependent on a neighbouring counted link,London,Tower Hamlets,A102,PA,538410,180850,LA Boundary,A13,1,0.62,7,2283,65868,607,17716,1923,258,1199,228,315,336,4259,90733
2015,73961,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A101,PA,535530,180600,LA Boundary,A13,1.1,0.68,149,1116,24447,21,5975,476,2,0,14,3,0,495,32055
2015,74527,Counted,Dependent on a neighbouring counted link,London,Tower Hamlets,A12,PA,537300,183460,B142,B142,0.3,0.19,19,2135,69227,908,17629,3737,369,1087,177,285,355,6010,95909
2015,74528,Counted,Manual count,London,Tower Hamlets,A12,PA,537000,184000,LA Boundary,B142,1,0.62,0,2323,79080,397,21640,3929,390,818,100,237,334,5808,109248
2015,74545,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1263,PA,538910,181040,A13,A1261,0.2,0.12,4,186,13290,232,3736,675,192,1043,28,60,124,2122,19567
2015,74905,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A11,PA,533850,181240,St Botolph St/Aldgate High St,A1202/A13 mid-junction,0.2,0.12,1064,1314,9711,1834,2403,650,212,105,6,7,64,1043,16305
2015,75425,Counted,Dependent on a neighbouring counted link,London,Tower Hamlets,A13,PA,539100,181400,Aspen Way tunnel,LA boundary,0.2,0.12,697,4171,83373,909,19668,5420,551,2854,289,145,901,10161,118282
2015,75426,Estimated,Estimated from nearby links,London,Tower Hamlets,A1261,PA,538930,181200,Aspen Way,A13,0.5,0.31,72,1439,33938,353,7547,1654,152,1038,46,76,95,3061,46338
2015,75427,Estimated,Estimated from nearby links,London,Tower Hamlets,A1261,PA,538850,180950,Aspen Way tunnel,A1263,0.2,0.12,72,1439,33938,353,7547,1654,152,1038,46,76,95,3061,46338
2016,6071,Counted,Manual count,London,Tower Hamlets,A12,PA,538180,181800,A13,A11,2.1,1.3,113,1490,73680,474,17487,2705,383,1186,141,346,435,5197,98328
2016,6201,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A11,PA,537000,182730,A1205,A12,1.5,0.93,3257,1974,24842,1597,5011,949,77,162,54,36,57,1335,34760
2016,6216,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A13,PA,538200,181030,A1206,A102,0.2,0.12,489,3086,29263,854,7508,1726,178,752,115,82,101,2953,43664
2016,6636,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A107,PA,535030,182500,Mile End Rd,Bethnal Green Rd,0.9,0.56,690,408,11709,884,2808,316,74,69,0,17,63,540,16349
2016,7540,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1205,PA,536630,182000,A13/A1261,A11,1.6,0.99,318,357,11218,874,2469,688,75,62,2,16,9,852,15770
2016,8284,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1202,PA,534160,180760,A1203,Cable Street,0.2,0.12,354,524,5689,139,1608,254,49,62,2,3,6,375,8334
2016,8489,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A13,PA,536100,181139,A126,A101,0.2,0.12,1093,2360,17752,1224,3751,1016,71,244,40,63,60,1494,26582
2016,8754,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1206,PA,538520,178900,Ferry Street,A1261,2.7,1.68,746,154,5895,689,820,176,18,9,1,6,3,213,7771
2016,16188,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A11,PA,534280,181620,A1202/A13 mid-junction,A107,1.1,0.68,1494,1014,12042,1695,2025,764,161,218,67,108,104,1422,18198
2016,16203,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A13,PA,536500,181120,A101,A1261,0.8,0.5,782,1800,17836,860,4622,745,101,93,0,7,59,1004,26123
2016,17496,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1202,PA,533980,181190,B126 Prescot St,A13/A11 mid-junction,0.4,0.25,1452,1007,9557,69,2128,238,93,60,1,5,0,396,13158
2016,17498,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1208,PA,534000,183100,Weymouth Terrace/LA Boundary,A107,1.1,0.68,2095,659,9188,925,3018,472,52,211,13,16,42,806,14596
2016,18436,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1210,PA,533800,181070,LA Boundary,A11,0.4,0.25,1467,1007,11531,612,3825,471,103,142,0,8,38,762,17736
2016,18467,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A3211,PA,533634,180720,A100,LA Boundary,0.3,0.19,3901,4351,24588,1469,7441,2171,261,2203,132,123,183,5072,42922
2016,18497,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A107,PA,534850,183388,A1208 Hackney Road,LA Boundary,0.2,0.12,1560,1022,11374,2165,2892,591,53,328,37,24,25,1058,18511
2016,18736,Counted,Manual count,London,Tower Hamlets,A1206,PA,538195,180834,A1261,A13,0.5,0.31,127,1187,21703,219,5413,562,182,370,31,34,35,1214,29736
2016,19035,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1261,PA,537150,180780,A1206,A1203,0.5,0.31,181,809,17403,104,3849,992,39,182,13,44,19,1289,23454
2016,26217,Counted,Manual count,London,Tower Hamlets,A13,PA,538970,181320,A1263,Aspen Way tunnel,0.2,0.12,837,1216,40707,552,11135,1211,114,909,47,263,305,2850,56460
2016,27581,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1202,PA,534000,180830,A100/A1210/A1211,Dock Street,0.4,0.25,1586,83,1382,7,512,69,3,2,0,1,3,78,2063
2016,27582,Counted,Manual count,London,Tower Hamlets,A1205,PA,536020,183200,A11,LA Boundary,1.4,0.87,1178,307,9134,578,1956,133,20,23,6,1,6,189,12162
2016,27917,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A12,PA,537550,183276,A11,B142,0.5,0.31,20,2290,67798,960,18183,3672,347,1525,182,288,402,6416,95646
2016,28521,Counted,Dependent on a neighbouring counted link,London,Tower Hamlets,A100,PA,533740,180500,LA Boundary,A1210/A1211,0.5,0.31,4616,1978,18633,958,7333,731,10,38,3,4,8,794,29696
2016,28878,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1206,PA,537240,178900,A1203,Ferry Street,2.8,1.74,1306,168,5163,864,727,103,7,5,3,4,16,138,7060
2016,29037,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1203,PA,534836,180756,A1202,A101/A126,1.9,1.18,347,3071,26237,1051,9950,2144,250,1469,69,64,175,4170,44479
2016,36218,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A13,PA,537000,181040,A1261,A1206,1.3,0.81,415,737,10009,787,2275,703,144,31,2,9,109,998,14806
2016,37619,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1209,PA,534000,182520,LA Boundary,A107,1.5,0.93,1249,424,10227,803,1918,354,41,19,2,5,0,420,13793
2016,38270,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1210,PA,533840,180880,A100,LA Boundary,0.2,0.12,630,374,12910,725,3795,467,64,54,0,17,3,606,18410
2016,39035,Counted,Manual count,London,Tower Hamlets,A1203,PA,536066,180909,A126/A101,A1206,1.3,0.81,12,3703,52716,665,15674,1675,277,1282,79,50,293,3656,76414
2016,46218,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A13,PA,535100,181280,A11/A1202 mid-junction,A126,2.1,1.3,1199,1354,15010,1056,2686,909,105,445,2,17,32,1509,21614
2016,47580,Counted,Manual count,London,Tower Hamlets,A1202,PA,534110,180940,Dock Street,Hooper Street,0.2,0.12,1314,625,7537,27,2343,217,43,81,11,13,4,370,10901
2016,48161,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1202,PA,533640,182000,A11/A13 mid-junction,LA Boundary,0.9,0.56,4156,2755,16389,383,4987,1260,105,241,50,50,49,1755,26269
2016,48814,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1261,PA,538620,180750,A1206,Aspen Way Tunnel,0.5,0.31,149,3088,66474,747,15568,3250,286,2913,94,153,215,6912,92790
2016,48815,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1261,PA,537030,180900,A13,A1206,0.3,0.19,1009,831,17495,1108,3681,340,91,558,35,14,39,1076,24190
2016,49035,Counted,Manual count,London,Tower Hamlets,A1261,PA,537950,180570,A1261,A1206,0.9,0.56,57,2876,67907,462,14950,3519,340,1546,111,163,154,5833,92029
2016,56175,Counted,Manual count,London,Tower Hamlets,A11,PA,535000,181900,A107,A1205,1.6,0.99,4158,1308,15808,893,3622,253,59,174,26,39,21,573,22203
2016,56506,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A107,PA,534950,183000,A1209,A1208,0.6,0.37,618,334,12745,1201,2241,460,149,88,6,30,39,772,17293
2016,56909,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1203,PA,534000,180600,LA Boundary,A1202,0.5,0.31,786,3189,21285,899,8272,2591,223,1364,88,87,144,4497,38142
2016,58445,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1020,PA,539100,180920,A1261,LA Boundary,0.4,0.25,196,350,20263,191,2242,1002,165,1286,18,24,195,2690,25736
2016,58446,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A13,PA,538450,181080,A102,A1263,0.6,0.37,349,1326,33440,655,9144,2559,244,1655,275,333,346,5411,49976
2016,59036,Counted,Manual count,London,Tower Hamlets,A1203,PA,535968,181035,A126/A101,A13/A126,0.3,0.19,280,664,14225,348,3769,357,91,444,26,30,24,972,19978
2016,70002,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1206,PA,537060,180760,A1203,A1261,0.2,0.12,940,731,10749,678,1842,374,25,141,8,4,7,558,14558
2016,70003,Counted,Manual count,London,Tower Hamlets,A1203,PA,537100,180730,A1206,A1261,0.6,0.37,0,2918,39291,395,12915,1593,282,1410,72,43,229,3630,59149
2016,70193,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A11,PA,533820,181310,LA Boundary,A1202/A13 mid-junc,0.2,0.12,4159,2982,15738,3004,4973,1271,105,386,65,37,32,1895,28591
2016,73554,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A102,PA,538410,180850,LA Boundary,A13,1,0.62,7,2450,64508,642,18273,1890,243,1682,233,318,381,4747,90619
2016,73961,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A101,PA,535530,180600,LA Boundary,A13,1.1,0.68,154,1197,23942,22,6163,468,2,0,14,3,0,487,31812
2016,74527,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A12,PA,537300,183460,B142,B142,0.3,0.19,20,2290,67798,960,18183,3672,347,1525,182,288,402,6416,95646
2016,74528,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A12,PA,537000,184000,LA Boundary,B142,1,0.62,0,2492,77447,420,22320,3861,367,1147,102,239,379,6095,108774
2016,74545,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1263,PA,538910,181040,A13,A1261,0.2,0.12,4,200,13016,246,3854,663,181,1463,29,61,140,2536,19852
2016,75425,Counted,Dependent on a neighbouring counted link,London,Tower Hamlets,A13,PA,539100,181400,Aspen Way tunnel,LA boundary,0.2,0.12,366,3261,94651,852,21021,2393,197,2082,61,772,347,5851,125637
2016,75426,Estimated,Estimated from nearby links,London,Tower Hamlets,A1261,PA,538930,181200,Aspen Way,A13,0.5,0.31,75,1544,33237,374,7784,1625,143,1457,47,77,107,3456,46395
2016,75427,Estimated,Estimated from nearby links,London,Tower Hamlets,A1261,PA,538850,180950,Aspen Way tunnel,A1263,0.2,0.12,75,1544,33237,374,7784,1625,143,1457,47,77,107,3456,46395
2017,6071,Counted,Automatic counter,London,Tower Hamlets,A12,PA,538180,181800,A13,A11,2.1,1.3,112,1574,74982,463,17684,2700,411,1033,128,345,425,5043,99745
2017,6201,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A11,PA,537000,182730,A1205,A12,1.5,0.93,3182,2046,24835,1533,4969,933,82,139,49,36,55,1294,34678
2017,6216,Counted,Manual count,London,Tower Hamlets,A13,PA,538200,181030,A1206,A102,0.2,0.12,448,2681,35666,911,8295,941,191,422,61,88,84,1788,49341
2017,6636,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A107,PA,535030,182500,Mile End Rd,Bethnal Green Rd,0.9,0.56,674,423,11706,849,2785,311,79,59,0,17,62,528,16290
2017,7540,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1205,PA,536630,182000,A13/A1261,A11,1.6,0.99,311,370,11215,839,2448,677,80,53,1,16,8,836,15708
2017,8489,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A13,PA,536100,181139,A126,A101,0.2,0.12,1068,2446,17747,1175,3720,999,76,209,36,63,58,1441,26529
2017,8754,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1206,PA,538520,178900,Ferry Street,A1261,2.7,1.68,729,160,5893,661,813,173,19,8,1,6,3,209,7737
2017,16188,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A11,PA,534280,181620,A1202/A13 mid-junction,A107,1.1,0.68,1460,1051,12038,1627,2008,751,171,187,61,107,101,1379,18103
2017,16203,Counted,Manual count,London,Tower Hamlets,A13,PA,536500,181120,A101,A1261,0.8,0.5,659,1702,21851,1149,5559,402,66,83,59,46,41,697,30957
2017,17496,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1202,PA,533980,181190,B126 Prescot St,A13/A11 mid-junction,0.4,0.25,1418,1044,9554,67,2110,234,98,52,1,5,0,390,13164
2017,17498,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1208,PA,534000,183100,Weymouth Terrace/LA Boundary,A107,1.1,0.68,2046,683,9186,888,2992,464,55,181,12,16,41,769,14517
2017,18436,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1210,PA,533800,181070,LA Boundary,A11,0.4,0.25,1433,1043,11528,587,3794,463,109,121,0,8,37,739,17691
2017,18467,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A3211,PA,533634,180720,A100,LA Boundary,0.3,0.19,3811,4510,24580,1410,7379,2134,277,1889,119,122,178,4719,42599
2017,18497,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A107,PA,534850,183388,A1208 Hackney Road,LA Boundary,0.2,0.12,1524,1059,11370,2078,2868,581,56,281,33,24,24,1000,18376
2017,18736,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1206,PA,538195,180834,A1261,A13,0.5,0.31,124,1230,21696,210,5368,553,193,317,28,34,34,1159,29664
2017,19035,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1261,PA,537150,180780,A1206,A1203,0.5,0.31,176,839,17398,99,3817,976,41,156,12,44,18,1247,23400
2017,26217,Counted,Manual count,London,Tower Hamlets,A13,PA,538970,181320,A1263,Aspen Way tunnel,0.2,0.12,538,1288,41846,586,11351,2072,180,746,66,96,472,3633,58704
2017,27581,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1202,PA,534000,180830,A100/A1210/A1211,Dock Street,0.4,0.25,1550,87,1382,7,508,68,4,1,0,1,3,77,2060
2017,27582,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1205,PA,536020,183200,A11,LA Boundary,1.4,0.87,1150,318,9131,554,1939,131,22,20,5,1,6,184,12126
2017,27917,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A12,PA,537550,183276,A11,B142,0.5,0.31,19,2374,67777,921,18031,3611,368,1307,164,287,392,6130,95233
2017,28521,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A100,PA,533740,180500,LA Boundary,A1210/A1211,0.5,0.31,4508,2050,18628,919,7272,718,11,32,3,4,7,776,29645
2017,28878,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1206,PA,537240,178900,A1203,Ferry Street,2.8,1.74,1276,174,5161,830,721,101,8,4,2,4,16,135,7021
2017,29037,Counted,Manual count,London,Tower Hamlets,A1203,PA,534836,180756,A1202,A101/A126,1.9,1.18,310,2886,32289,920,10846,1460,209,1024,49,69,101,2912,49851
2017,36218,Counted,Automatic counter,London,Tower Hamlets,A13,PA,537000,181040,A1261,A1206,1.3,0.81,647,1222,15961,1205,3598,1102,242,43,2,14,170,1573,23559
2017,37619,Counted,Automatic counter,London,Tower Hamlets,A1209,PA,534000,182520,LA Boundary,A107,1.5,0.93,1380,488,11751,889,2218,406,52,20,2,6,0,485,15832
2017,38270,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1210,PA,533840,180880,A100,LA Boundary,0.2,0.12,616,388,12906,696,3763,460,68,46,0,17,3,595,18348
2017,39035,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1203,PA,536066,180909,A126/A101,A1206,1.3,0.81,11,3838,52700,638,15544,1647,294,1099,71,50,285,3447,76166
2017,46218,Counted,Automatic counter,London,Tower Hamlets,A13,PA,535100,181280,A11/A1202 mid-junction,A126,2.1,1.3,1610,1931,21523,1467,3852,1316,164,531,3,22,45,2079,30852
2017,47580,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1202,PA,534110,180940,Dock Street,Hooper Street,0.2,0.12,1283,648,7534,26,2323,213,46,69,10,13,4,356,10887
2017,48161,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1202,PA,533640,182000,A11/A13 mid-junction,LA Boundary,0.9,0.56,4060,2855,16384,368,4946,1239,111,207,45,50,48,1700,26252
2017,48814,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1261,PA,538620,180750,A1206,Aspen Way Tunnel,0.5,0.31,146,3201,66454,717,15438,3195,304,2497,85,153,210,6444,92255
2017,48815,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1261,PA,537030,180900,A13,A1206,0.3,0.19,986,861,17490,1063,3650,334,96,478,31,14,38,992,24056
2017,49035,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1261,PA,537950,180570,A1261,A1206,0.9,0.56,55,2980,67887,444,14826,3460,362,1325,100,162,151,5559,91696
2017,56175,Counted,Automatic counter,London,Tower Hamlets,A11,PA,535000,181900,A107,A1205,1.6,0.99,4129,1380,16148,877,3665,254,64,152,23,39,21,554,22624
2017,56506,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A107,PA,534950,183000,A1209,A1208,0.6,0.37,604,346,12741,1153,2222,452,159,76,5,30,38,760,17221
2017,56909,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1203,PA,534000,180600,LA Boundary,A1202,0.5,0.31,767,3305,21278,863,8203,2548,237,1169,80,87,140,4260,37910
2017,58445,Counted,Manual count,London,Tower Hamlets,A1020,PA,539035,180938,A1261,LA Boundary,0.4,0.25,334,432,17684,213,3720,1025,114,1032,11,17,185,2384,24433
2017,58446,Counted,Manual count,London,Tower Hamlets,A13,PA,538450,181080,A102,A1263,0.6,0.37,315,1174,38054,584,9677,742,244,1027,116,236,255,2620,52110
2017,59036,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1203,PA,535968,181035,A126/A101,A13/A126,0.3,0.19,273,688,14221,334,3737,351,97,381,23,30,23,905,19886
2017,70002,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1206,PA,537060,180760,A1203,A1261,0.2,0.12,919,757,10746,651,1827,367,27,120,7,4,7,532,14513
2017,70003,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1203,PA,537100,180730,A1206,A1261,0.6,0.37,0,3024,39279,379,12807,1566,300,1208,65,43,224,3406,58896
2017,70193,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A11,PA,533820,181310,LA Boundary,A1202/A13 mid-junc,0.2,0.12,4062,3090,15733,2883,4931,1249,112,331,58,37,31,1818,28455
2017,73554,Counted,Automatic counter,London,Tower Hamlets,A102,PA,538410,180850,LA Boundary,A13,1,0.62,8,2900,73294,697,20532,2079,290,1645,231,351,413,5010,102433
2017,73961,Counted,Automatic counter,London,Tower Hamlets,A101,PA,535530,180600,LA Boundary,A13,1.1,0.68,147,1227,23585,20,6024,456,2,0,12,3,0,473,31329
2017,74527,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A12,PA,537300,183460,B142,B142,0.3,0.19,19,2374,67777,921,18031,3611,368,1307,164,287,392,6130,95233
2017,74528,Counted,Manual count,London,Tower Hamlets,A12,PA,537000,184000,LA Boundary,B142,1,0.62,1,2298,77396,327,20104,2850,369,768,97,61,475,4620,104745
2017,74545,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1263,PA,538910,181040,A13,A1261,0.2,0.12,4,207,13012,236,3821,652,192,1254,26,61,137,2321,19598
2017,75425,Counted,Dependent on a neighbouring counted link,London,Tower Hamlets,A13,PA,539100,181400,Aspen Way tunnel,LA boundary,0.2,0.12,236,3998,94397,961,23370,4007,501,1913,123,110,724,7379,130106
2017,75426,Estimated,Estimated from nearby links,London,Tower Hamlets,A1261,PA,538930,181200,Aspen Way,A13,0.5,0.31,73,1600,33227,359,7719,1598,152,1248,42,77,105,3222,46127
2017,75427,Estimated,Estimated from nearby links,London,Tower Hamlets,A1261,PA,538850,180950,Aspen Way tunnel,A1263,0.2,0.12,73,1600,33227,359,7719,1598,152,1248,42,77,105,3222,46127
